,card_name,card_type,release,usd_price,cmc,color_identity,rarity
11464,Sautekh Immortal,Artifact Creature — Necron,2022-10-07,0.15,3.0,['B'],uncommon
11465,Savaen Elves,Creature — Elf,1994-08-01,0.24,1.0,['G'],common
11466,Savageborn Hydra,Creature — Hydra,2020-08-07,0.49,2.0,"['G', 'R']",rare
11467,Savage Firecat,Creature — Elemental Cat,2001-10-01,0.28,5.0,['R'],rare
11468,Savage Gorger,Creature — Vampire,2019-07-12,0.78,3.0,['B'],common
11469,Savage Gorilla,Creature — Ape,2001-06-04,0.09,5.0,"['B', 'G', 'U']",common
11470,Savage Knuckleblade,Creature — Ogre Warrior,2014-09-26,0.07,3.0,"['G', 'R', 'U']",rare
11471,Savage Thallid,Creature — Fungus,2006-10-06,0.49,5.0,['G'],common
11472,Savage Ventmaw,Creature — Dragon,2024-11-15,,6.0,"['G', 'R']",uncommon
11473,Savai Sabertooth,Creature — Cat,2020-04-24,0.02,2.0,['W'],common
11474,Savai Thundermane,Creature — Elemental Cat,2020-04-24,0.02,2.0,"['R', 'W']",uncommon
11475,Savannah Lions,Creature — Cat,2023-01-13,0.02,1.0,['W'],common
11476,Savannah Sage,Creature — Cat Cleric,2019-07-12,0.19,2.0,['W'],common
11477,Savior of Ollenbock,Creature — Human Soldier,2021-11-19,0.23,3.0,['W'],mythic
11478,Savior of the Sleeping,Creature — Human Knight,2023-09-08,0.03,3.0,['W'],common
11479,Savior of the Small,Creature — Kor Survivor,2024-09-27,0.02,4.0,['W'],uncommon
11480,"Savra, Queen of the Golgari",Legendary Creature — Elf Shaman,2024-01-12,1.89,4.0,"['B', 'G']",rare
11481,Savvy Hunter,Creature — Human Warrior,2019-10-04,0.21,3.0,"['B', 'G']",uncommon
11482,Savvy Trader,Creature — Human Citizen,2024-04-19,1.26,4.0,['G'],rare
11483,Sawback Manticore,Creature — Manticore,1996-10-08,0.38,5.0,"['G', 'R']",rare
11484,Sawblade Scamp,Creature — Phyrexian Beast,2023-02-03,0.04,1.0,['R'],common
11485,Sawblade Skinripper,Creature — Human Assassin,2024-09-27,0.06,3.0,"['B', 'R']",uncommon
11486,Sawblade Slinger,Creature — Human Archer,2021-11-19,0.03,4.0,['G'],uncommon
11487,Sawhorn Nemesis,Creature — Dinosaur,2024-06-14,1.52,4.0,['R'],rare
11488,Sawtooth Loon,Creature — Bird,2023-01-13,0.03,4.0,"['U', 'W']",uncommon
11489,Sawtooth Ogre,Creature — Ogre,1997-06-09,0.05,4.0,['R'],common
11490,Sawtooth Thresher,Artifact Creature — Construct,2004-06-04,0.05,6.0,[],common
11491,Sawtusk Demolisher,Creature — Beast,2020-04-17,1.31,6.0,['G'],rare
11492,Scab-Clan Berserker,Creature — Human Berserker,2015-07-17,0.26,3.0,['R'],rare
11493,Scab-Clan Charger,Creature — Centaur Warrior,2013-02-01,0.03,4.0,['G'],common
11494,Scab-Clan Giant,Creature — Giant Warrior,2022-07-08,0.02,6.0,"['G', 'R']",uncommon
11495,Scab-Clan Mauler,Creature — Human Berserker,2024-01-12,0.03,2.0,"['G', 'R']",common
11496,Scalding Devil,Creature — Devil,2012-05-04,0.08,2.0,['R'],common
11497,Scalding Salamander,Creature — Salamander,1998-06-15,0.21,3.0,['R'],uncommon
11498,Scalding Viper // Steam Clean,Creature — Elemental Snake // Sorcery — Adventure,2023-09-08,0.11,2.0,"['R', 'U']",rare
11499,Scaldkin,Creature — Elemental,2014-09-26,0.02,4.0,"['R', 'U']",common
11500,Scalebane's Elite,Creature — Human Soldier,1997-02-03,0.13,5.0,"['G', 'W']",uncommon
11501,Scaled Behemoth,Creature — Crocodile,2020-11-20,0.03,6.0,['G'],uncommon
11502,Scaled Herbalist,Creature — Lizard Druid,2021-07-23,0.07,2.0,['G'],common
11503,Scaled Hulk,Creature — Spirit,2005-02-04,0.10,6.0,['G'],common
11504,Scaled Nurturer,Creature — Dragon Druid,2022-06-10,0.08,2.0,['G'],common
11505,Scaled Wurm,Creature — Wurm,2014-06-06,0.05,8.0,['G'],common
11506,Scaleguard Sentinels,Creature — Human Soldier,2015-03-27,0.07,2.0,['G'],uncommon
11507,Scalelord Reckoner,Creature — Dragon,2017-08-25,10.96,5.0,['W'],rare
11508,Scalestorm Summoner,Creature — Human Warlock,2024-04-19,0.04,3.0,['R'],uncommon
11509,Scalpelexis,Creature — Beast,2007-07-13,0.20,5.0,['U'],rare
11510,Scampering Scorcher,Creature — Elemental,2019-07-12,0.09,4.0,['R'],uncommon
11511,Scampering Surveyor,Artifact Creature — Gnome,2023-11-17,0.10,4.0,[],uncommon
11512,Scampire,Creature — Vampire Employee,2022-10-07,0.02,3.0,['B'],uncommon
11513,Scandalmonger,Creature — Boar Monger,1999-10-04,0.21,4.0,['B'],uncommon
11514,Scarblade Elite,Creature — Elf Assassin,2008-02-01,11.22,2.0,['B'],rare
11515,Scarecrone,Artifact Creature — Scarecrow,2020-07-17,1.80,3.0,[],rare
11516,Scarecrow,Artifact Creature — Scarecrow,1994-08-01,1.27,5.0,[],uncommon
11517,Scarecrow Guide,Artifact Creature — Scarecrow,2023-09-08,0.01,2.0,[],common
11518,Scared Stiff,Creature — Zombie Coward Guest,2022-10-07,0.02,3.0,['B'],common
11519,Scaretiller,Artifact Creature — Scarecrow,2024-04-19,0.06,4.0,[],common
11520,Scarland Thrinax,Creature — Lizard,2013-11-01,0.11,3.0,"['B', 'G', 'R']",uncommon
11521,Scarred Puma,Creature — Cat,2000-10-02,0.09,1.0,['R'],common
11522,Scarred Vinebreeder,Creature — Elf Shaman,2007-10-12,0.08,2.0,['B'],common
11523,Scarwood Bandits,Creature — Human Rogue,1994-08-01,6.54,4.0,['G'],rare
11524,Scarwood Goblins,Creature — Goblin,1994-08-01,0.20,2.0,"['G', 'R']",common
11525,Scarwood Hag,Creature — Hag,1994-08-01,0.80,2.0,['G'],uncommon
11526,Scarwood Treefolk,Creature — Treefolk,2006-10-06,0.14,4.0,['G'],common
11527,Scathe Zombies,Creature — Zombie,2007-07-13,0.25,3.0,['B'],common
11528,Scattershot Archer,Creature — Elf Archer,2009-02-06,0.44,1.0,['G'],common
11529,Scavenged Brawler,Artifact Creature — Construct,2022-11-18,2.29,6.0,[],rare
11530,Scavenger Drake,Creature — Drake,2015-05-22,0.10,4.0,['B'],uncommon
11531,Scavenger Folk,Creature — Human,2001-04-11,0.19,1.0,['G'],uncommon
11532,Scavenging Ghoul,Creature — Zombie,1995-04-01,0.10,4.0,['B'],uncommon
11533,Scavenging Harpy,Creature — Harpy,2020-01-24,0.03,3.0,['B'],common
11534,Scavenging Ooze,Creature — Ooze,2024-11-15,0.45,2.0,['G'],rare
11535,Scavenging Scarab,Creature — Insect,2004-02-06,0.03,4.0,['B'],common
11536,Schema Thief,Creature — Vedalken Rogue Artificer,2023-04-21,0.15,4.0,['U'],rare
11537,Scheming Aspirant,Creature — Phyrexian Advisor,2023-02-03,0.13,2.0,['B'],uncommon
11538,Scheming Fence,Creature — Human Citizen,2022-04-29,0.14,2.0,"['U', 'W']",rare
11539,Scholar of Athreos,Creature — Human Cleric,2013-09-27,0.06,3.0,"['B', 'W']",common
11540,Scholar of Combustion,Creature — Human Wizard,2024-11-15,0.75,4.0,['R'],common
11541,Scholar of New Horizons,Creature — Human Scout,2022-11-18,1.64,2.0,['W'],rare
11542,Scholar of Stars,Creature — Human Artificer,2020-11-20,0.03,4.0,['U'],common
11543,Scholar of the Ages,Creature — Human Wizard,2020-11-20,0.05,7.0,['U'],uncommon
11544,Scholar of the Lost Trove,Creature — Sphinx,2020-07-17,0.17,7.0,['U'],rare
11545,Scholarship Sponsor,Creature — Human Advisor,2021-04-23,0.25,4.0,['W'],rare
11546,School of Piranha,Creature — Fish,1998-06-15,0.10,2.0,['U'],common
11547,Scion of Calamity,Creature — Dinosaur,2023-11-17,1.51,5.0,['G'],rare
11548,Scion of Darkness,Creature — Avatar,2022-07-08,0.13,8.0,['B'],uncommon
11549,Scion of Draco,Artifact Creature — Dragon,2021-06-18,2.82,12.0,[],mythic
11550,Scion of Glaciers,Creature — Elemental,2014-09-26,0.04,4.0,['U'],uncommon
11551,Scion of Oona,Creature — Faerie Soldier,2013-06-07,2.56,3.0,['U'],rare
11552,Scion of Opulence,Creature — Vampire Noble,2021-11-19,0.21,3.0,['R'],rare
11553,Scion of Stygia,Creature — Tiefling Shaman,2021-07-23,0.05,3.0,['U'],common
11554,Scion of the Swarm,Creature — Vampire Cleric,2020-09-25,0.06,5.0,['B'],uncommon
11555,Scion of the Ur-Dragon,Legendary Creature — Dragon Avatar,2017-08-25,7.39,5.0,"['B', 'G', 'R', 'U', 'W']",rare
11556,Scion of the Wild,Creature — Avatar,2015-05-22,0.08,3.0,['G'],common
11557,Scion of Ugin,Creature — Dragon Spirit,2017-11-17,0.06,6.0,[],common
11558,Scion of Vitu-Ghazi,Creature — Elemental,2013-05-03,0.17,5.0,['W'],rare
11559,Scion Summoner,Creature — Eldrazi Drone,2016-01-22,0.07,3.0,['G'],common
11560,Scissors Lizard,Artifact Creature — Lizard,2020-02-29,0.22,4.0,[],common
11561,Scorched Rusalka,Creature — Spirit,2024-01-12,0.01,1.0,['R'],common
11562,Scorch Rider,Creature — Human Warrior,2020-09-25,0.02,4.0,['R'],common
11563,Scorch Spitter,Creature — Elemental Lizard,2019-07-12,0.05,1.0,['R'],common
11564,Scorchwalker,Creature — Elemental,2013-02-01,0.04,4.0,['R'],common
11565,Scoria Cat,Creature — Cat,2000-06-05,0.29,5.0,['R'],uncommon
11566,Scoria Elemental,Creature — Elemental,2010-10-01,0.04,5.0,['R'],common
11567,Scoria Wurm,Creature — Wurm,2007-07-13,0.33,5.0,['R'],rare
11568,Scorn-Blade Berserker,Creature — Human Berserker,2023-04-21,0.09,1.0,['B'],uncommon
11569,Scorned Villager // Moonscarred Werewolf,Creature — Human Werewolf // Creature — Werewolf,2012-02-03,0.22,2.0,['G'],common
11570,Scorn Effigy,Artifact Creature — Scarecrow,2021-02-05,0.07,3.0,[],common
11571,Scornful Aether-Lich,Artifact Creature — Zombie Wizard,2009-02-06,0.13,4.0,"['B', 'U', 'W']",uncommon
11572,Scornful Egotist,Creature — Human Wizard,2003-05-26,0.05,8.0,['U'],common
11573,Scourge Devil,Creature — Devil,2017-03-17,0.05,5.0,['R'],common
11574,Scourge of Fleets,Creature — Kraken,2020-11-20,0.50,7.0,['U'],rare
11575,Scourge of Geier Reach,Creature — Elemental,2011-09-30,0.08,5.0,['R'],uncommon
11576,Scourge of Kher Ridges,Creature — Dragon,2007-05-04,1.95,8.0,['R'],rare
11577,Scourge of Nel Toth,Creature — Zombie Dragon,2020-07-17,0.27,7.0,['B'],rare
11578,Scourge of Numai,Creature — Demon Spirit,2005-02-04,0.15,4.0,['B'],uncommon
11579,Scourge of Skola Vale,Creature — Hydra,2014-02-07,0.31,3.0,['G'],rare
11580,Scourge of the Skyclaves,Creature — Demon,2020-09-25,0.58,2.0,['B'],mythic
11581,Scourge of the Throne,Creature — Dragon,2024-02-09,0.38,6.0,['R'],rare
11582,Scourge of the Undercity,Creature — Gorgon Vampire,2024-11-15,0.87,2.0,['B'],common
11583,Scourge of Valkas,Creature — Dragon,2021-07-23,4.09,5.0,['R'],mythic
11584,Scourge Servant,Creature — Phyrexian Zombie,2011-02-04,0.05,5.0,['B'],common
11585,Scourge Wolf,Creature — Wolf Horror,2016-04-08,0.15,2.0,['R'],rare
11586,Scouting Hawk,Creature — Bird,2022-06-10,0.11,3.0,['W'],common
11587,Scrabbling Skullcrab,Creature — Crab Skeleton,2024-09-27,0.05,1.0,['U'],uncommon
11588,Scragnoth,Creature — Beast,2006-10-06,0.15,5.0,['G'],special
11589,Scrapbasket,Artifact Creature — Scarecrow,2008-05-02,0.23,4.0,[],common
11590,Scrapdiver Serpent,Creature — Serpent,2020-11-20,0.01,7.0,['U'],common
11591,Scrapheap Scrounger,Artifact Creature — Construct,2016-09-30,0.18,2.0,['B'],rare
11592,Scrapper Champion,Creature — Human Artificer,2017-01-20,0.05,4.0,['R'],uncommon
11593,Scrappy Bruiser,Creature — Raccoon Warrior,2023-04-21,0.02,4.0,['R'],uncommon
11594,Scrapshooter,Creature — Raccoon Archer,2024-08-02,0.29,3.0,['G'],rare
11595,Scrapskin Drake,Creature — Zombie Drake,2016-02-26,0.21,3.0,['U'],common
11596,Scrap Trawler,Artifact Creature — Construct,2023-04-21,2.38,3.0,[],rare
11597,Scrap Welder,Creature — Goblin Artificer,2022-02-18,0.11,3.0,['R'],rare
11598,Scrapwork Cohort,Artifact Creature — Soldier,2022-11-18,0.04,4.0,['W'],common
11599,Scrapwork Mutt,Artifact Creature — Dog,2022-11-18,0.12,2.0,['R'],common
11600,Scrapwork Rager,Artifact Creature — Phyrexian Horror,2022-11-18,0.04,4.0,['B'],common
11601,Scrapyard Mongrel,Creature — Dog,2014-07-18,0.09,4.0,['R'],common
11602,Scrapyard Recombiner,Artifact Creature — Construct,2019-06-14,0.53,3.0,[],rare
11603,Scrapyard Steelbreaker,Artifact Creature — Human Warrior,2022-02-18,0.06,4.0,['R'],common
11604,Scrawling Crawler,Artifact Creature — Phyrexian Construct,2024-11-15,2.47,3.0,[],rare
11605,Screamer-Killer,Creature — Tyranid,2022-10-07,0.20,5.0,['R'],rare
11606,Screaming Nemesis,Creature — Spirit,2024-09-27,15.69,3.0,['R'],mythic
11607,Screaming Phantom,Creature — Spirit,2023-11-17,0.03,3.0,['B'],common
11608,Screaming Seahawk,Creature — Bird,2014-06-06,0.04,5.0,['U'],common
11609,Screaming Swarm,Creature — Bird Horror,2021-11-19,0.03,6.0,['U'],uncommon
11610,Scream Puff,Creature — Horror,2023-09-08,0.03,5.0,['B'],common
11611,Screamreach Brawler,Creature — Orc Berserker,2015-03-27,0.03,3.0,['R'],common
11612,Screeching Bat // Stalking Vampire,Creature — Bat // Creature — Vampire,2011-09-30,0.12,3.0,['B'],uncommon
11613,Screeching Buzzard,Creature — Bird,2018-06-08,0.05,4.0,['B'],common
11614,Screeching Drake,Creature — Drake,1998-06-24,0.26,4.0,['U'],common
11615,Screeching Griffin,Creature — Griffin,2005-10-07,0.07,4.0,"['R', 'W']",common
11616,Screeching Harpy,Creature — Harpy Beast,1997-10-14,0.12,4.0,['B'],uncommon
11617,Screeching Phoenix,Creature — Phoenix,2018-06-22,0.22,6.0,['R'],rare
11618,Screeching Scorchbeast,Creature — Bat Mutant,2024-03-08,0.30,6.0,['B'],rare
11619,Screeching Silcaw,Creature — Bird,2010-10-01,0.09,2.0,['U'],common
11620,Screeching Skaab,Creature — Zombie,2016-06-10,0.05,2.0,['U'],common
11621,Screeching Sliver,Creature — Sliver,2006-10-06,0.25,1.0,['U'],common
11622,Scribe of the Mindful,Creature — Human Cleric,2017-04-28,0.05,3.0,['U'],common
11623,Scrib Nibblers,Creature — Rat,2010-02-05,0.29,3.0,['B'],uncommon
11624,Scrivener,Creature — Human Wizard,2001-10-01,0.13,5.0,['U'],common
11625,Scroll Thief,Creature — Merfolk Rogue,2017-10-24,0.13,3.0,['U'],common
11626,Scrounger of Souls,Creature — Horror,2017-07-14,0.02,5.0,['B'],common
11627,Scrounging Bandar,Creature — Cat Monkey,2020-11-20,0.02,2.0,['G'],common
11628,Scryb Ranger,Creature — Faerie Ranger,2021-03-19,0.27,2.0,['G'],uncommon
11629,Scryb Sprites,Creature — Faerie,1997-03-24,0.09,1.0,['G'],common
11630,Sculptor of Winter,Snow Creature — Elf Rogue,2021-02-05,0.02,2.0,['G'],common
11631,Scurrid Colony,Creature — Squirrel,2021-04-23,0.07,2.0,['G'],common
11632,Scurrilous Sentry,Creature — Human Knight Rogue,2024-06-14,0.02,4.0,['B'],common
11633,Scurry Oak,Creature — Treefolk,2021-06-18,1.81,3.0,['G'],uncommon
11634,Scurry of Squirrels,Creature — Squirrel Scout,2024-08-02,5.44,3.0,['G'],rare
11635,Scute Mob,Creature — Insect,2018-08-09,0.57,1.0,['G'],rare
11636,Scute Swarm,Creature — Insect,2024-09-27,2.16,3.0,['G'],rare
11637,Scuttlegator,Creature — Crab Turtle Crocodile,2024-02-23,0.11,6.0,"['G', 'U']",common
11638,Scuttlemutt,Artifact Creature — Scarecrow,2020-07-17,0.15,3.0,[],uncommon
11639,Scuttling Butler,Artifact Creature — Construct,2022-04-29,0.02,3.0,[],uncommon
11640,Scuttling Death,Creature — Spirit,2015-05-22,0.03,5.0,['B'],common
11641,Scuttling Doom Engine,Artifact Creature — Construct,2018-08-09,0.18,6.0,[],rare
11642,Scuttling Sentinel,Creature — Crab Elf,2024-02-23,0.09,3.0,"['G', 'U']",uncommon
11643,Scuttling Sliver,Creature — Sliver Trilobite,2019-06-14,0.19,3.0,['U'],uncommon
11644,Scuzzback Marauders,Creature — Goblin Warrior,2018-12-07,0.05,5.0,"['G', 'R']",common
11645,Scuzzback Scrapper,Creature — Goblin Warrior,2008-05-02,0.15,1.0,"['G', 'R']",common
11646,Scythecat Cub,Creature — Cat,2024-11-15,26.01,2.0,['G'],rare
11647,Scytheclaw Raptor,Creature — Dinosaur,2023-11-17,0.16,3.0,['R'],uncommon
11648,Scythe Leopard,Creature — Cat,2016-09-02,0.08,1.0,['G'],uncommon
11649,Scythe Specter,Creature — Specter,2018-06-08,0.87,6.0,['B'],rare
11650,Scythe Tiger,Creature — Cat,2009-10-02,0.09,1.0,['G'],common
11651,Seacoast Drake,Creature — Drake,2013-07-19,0.10,2.0,['U'],common
11652,Sea-Dasher Octopus,Creature — Octopus,2020-04-24,0.93,3.0,['U'],rare
11653,Sea Drake,Creature — Drake,2021-06-18,0.03,3.0,['U'],uncommon
11654,Sea Eagle,Creature — Bird,2003-07-28,0.10,2.0,['U'],common
11655,Seafloor Oracle,Creature — Merfolk Wizard,2023-11-17,0.16,4.0,['U'],rare
11656,Seafloor Stalker,Creature — Merfolk Rogue,2020-09-25,0.02,3.0,['U'],common
11657,Sea Gate Banneret,Creature — Kor Warrior,2020-09-25,0.02,1.0,['W'],common
11658,Sea Gate Colossus,Artifact Creature — Golem Warrior,2020-09-25,0.02,7.0,[],common
11659,Sea Gate Loremaster,Creature — Merfolk Wizard Ally,2009-10-02,0.76,5.0,['U'],rare
11660,Sea Gate Oracle,Creature — Human Wizard,2021-02-05,0.13,3.0,['U'],common
11661,Sea Gate Stormcaller,Creature — Human Wizard,2020-09-25,0.22,2.0,['U'],mythic
11662,Seagraf Skaab,Creature — Zombie,2016-04-08,0.03,2.0,['U'],common
11663,Sea Hag // Aquatic Ingress,Creature — Hag // Instant — Adventure,2022-06-10,0.07,5.0,['U'],common
11664,Seahunter,Creature — Human Mercenary,2000-02-14,4.22,4.0,['U'],rare
11665,Sealock Monster,Creature — Octopus,2015-02-27,0.06,5.0,['U'],uncommon
11666,Sea Monster,Creature — Serpent,2007-07-13,0.15,6.0,['U'],common
11667,Searchlight Companion,Artifact Creature — Drone,2022-02-18,0.02,3.0,[],common
11668,Searchlight Geist,Creature — Spirit,2012-05-04,0.02,3.0,['B'],common
11669,Search Party Captain,Creature — Human Soldier,2021-09-24,0.02,4.0,['W'],common
11670,Searing Spear Askari,Creature — Human Knight,1996-10-08,0.11,3.0,['R'],common
11671,Searslicer Goblin,Creature — Goblin Warrior,2024-11-15,2.71,2.0,['R'],rare
11672,Seascape Aerialist,Creature — Merfolk Wizard Ally,2009-10-02,0.10,5.0,['U'],uncommon
11673,Sea Scryer,Creature — Merfolk Wizard,1996-10-08,0.29,2.0,['U'],common
11674,Sea Serpent,Creature — Serpent,1997-03-24,0.10,6.0,['U'],common
11675,Seasinger,Creature — Merfolk,1997-03-24,0.23,3.0,['U'],uncommon
11676,Sea Snidd,Creature — Beast,2001-02-05,0.11,5.0,['U'],common
11677,Seasoned Buttoneer,Creature — Vedalken Employee,2022-10-07,0.03,3.0,['U'],common
11678,Seasoned Consultant,Creature — Human Detective,2024-02-09,0.03,2.0,['W'],common
11679,Seasoned Dungeoneer,Creature — Human Warrior,2022-06-10,3.94,4.0,['W'],rare
11680,Seasoned Hallowblade,Creature — Human Warrior,2020-07-03,0.11,2.0,['W'],uncommon
11681,Seasoned Marshal,Creature — Human Soldier,2010-09-03,0.09,4.0,['W'],uncommon
11682,Seasoned Pyromancer,Creature — Human Shaman,2022-07-08,3.33,3.0,['R'],mythic
11683,Seasoned Tactician,Creature — Human Advisor,1996-06-10,0.19,3.0,['W'],uncommon
11684,Seasoned Warrenguard,Creature — Rabbit Warrior,2024-08-02,0.10,1.0,['W'],uncommon
11685,Sea Spirit,Creature — Elemental Spirit,1997-03-24,0.12,5.0,['U'],uncommon
11686,Sea Sprite,Creature — Faerie,1997-03-24,0.31,2.0,['U'],uncommon
11687,Sea Troll,Creature — Troll,1995-10-01,0.12,3.0,['U'],uncommon
11688,Secret Door,Artifact Creature — Wall,2021-07-23,0.04,1.0,['U'],common
11689,Secretkeeper,Creature — Spirit,2005-06-03,0.12,4.0,['U'],uncommon
11690,Securitron Squadron,Artifact Creature — Robot,2024-03-08,1.41,2.0,['W'],rare
11691,Security Rhox,Creature — Rhino Warrior,2022-04-29,0.04,4.0,"['G', 'R']",uncommon
11692,Sedgemoor Witch,Creature — Human Warlock,2021-04-23,1.20,3.0,['B'],rare
11693,Sedge Scorpion,Creature — Scorpion,2019-07-12,0.08,1.0,['G'],common
11694,Sedge Sliver,Creature — Sliver,2021-03-19,0.80,3.0,"['B', 'R']",rare
11695,Sedge Troll,Creature — Troll,1994-06-21,,3.0,"['B', 'R']",rare
11696,Sedraxis Alchemist,Creature — Zombie Wizard,2009-02-06,0.16,3.0,['B'],common
11697,Sedraxis Specter,Creature — Specter,2022-07-08,0.03,3.0,"['B', 'R', 'U']",uncommon
11698,"Sedris, the Traitor King",Legendary Creature — Zombie Warrior,2022-07-08,0.77,6.0,"['B', 'R', 'U']",mythic
11699,Seedborn Muse,Creature — Spirit,2024-02-09,8.43,5.0,['G'],rare
11700,Seedcradle Witch,Creature — Elf Shaman,2008-05-02,0.34,1.0,"['G', 'W']",uncommon
11701,Seedglaive Mentor,Creature — Mouse Soldier,2024-08-02,0.09,3.0,"['R', 'W']",uncommon
11702,Seed Guardian,Creature — Elemental,2016-01-22,0.05,4.0,['G'],uncommon
11703,Seedguide Ash,Creature — Treefolk Druid,2007-10-12,4.38,5.0,['G'],uncommon
11704,Seedpod Caretaker,Creature — Phyrexian Cleric,2023-04-21,0.08,3.0,['W'],uncommon
11705,Seedpod Squire,Creature — Bird Scout,2024-08-02,0.02,4.0,"['U', 'W']",common
11706,Seeker of Insight,Creature — Human Wizard,2017-04-28,0.02,2.0,['U'],common
11707,Seeker of Skybreak,Creature — Elf,2001-04-11,0.91,2.0,['G'],common
11708,Seeker of Slaanesh,Creature — Demon,2022-10-07,0.12,4.0,['R'],uncommon
